# mesh name: boxMesh_1
# primitive scorer name: nOfStepGamma
# iX, iY, iZ, total(value) , total(val^2), entry
20,21,20,113,373,48
20,21,21,88,228,45
20,21,22,69,197,35
20,21,23,69,175,40
20,21,24,50,112,28
20,21,25,62,142,34
20,21,26,60,176,30
20,21,27,61,179,34
20,21,28,49,137,25
20,21,29,24,40,17
20,22,0,4,16,1
20,22,1,7,15,4
20,22,2,11,27,5
20,22,3,2,2,2
20,22,4,8,20,4
20,22,5,5,7,4
20,22,6,30,98,13
20,22,7,19,53,10
20,22,8,23,41,16
20,22,9,29,75,15
20,22,10,15,19,13
20,22,11,36,96,18
20,22,12,50,128,26
20,22,13,57,169,28
20,22,14,42,104,21
20,22,15,49,127,25
20,22,16,51,159,24
20,22,17,57,163,28
20,22,18,49,135,24
20,22,19,32,54,23
20,22,20,57,159,28
20,22,21,60,140,33
20,22,22,45,93,28
20,22,23,44,106,23
20,22,24,27,51,18
20,22,25,46,118,24
20,22,26,30,42,24
20,22,27,53,137,27
20,22,28,47,191,19
20,22,29,26,60,16
20,23,0,0,0,0
20,23,1,0,0,0
20,23,2,4,6,3
20,23,3,2,2,2
20,23,4,7,37,2
20,23,5,16,38,9
20,23,6,23,143,9
20,23,7,10,20,6
20,23,8,17,31,11
20,23,9,12,22,8
20,23,10,28,84,13
20,23,11,20,42,12
20,23,12,43,125,21
20,23,13,63,569,19
20,23,14,34,102,15
20,23,15,29,85,13
20,23,16,23,85,9
20,23,17,41,143,16
20,23,18,51,247,16
20,23,19,24,44,16
20,23,20,43,177,16
20,23,21,54,216,21
20,23,22,30,76,14
20,23,23,35,89,20
20,23,24,24,58,14
20,23,25,15,31,10
20,23,26,25,37,19
20,23,27,45,91,28
20,23,28,41,125,19
20,23,29,6,12,3
20,24,0,1,1,1
20,24,1,4,10,2
20,24,2,3,5,2
20,24,3,3,5,2
20,24,4,2,4,1
20,24,5,9,19,5
20,24,6,7,15,4
20,24,7,13,27,8
20,24,8,35,145,10
20,24,9,15,71,5
20,24,10,12,44,6
20,24,11,7,11,5
20,24,12,24,60,14
20,24,13,14,40,7
20,24,14,20,48,12
20,24,15,11,39,4
20,24,16,11,23,6
20,24,17,16,42,7
20,24,18,16,64,7
20,24,19,13,21,9
20,24,20,17,33,10
20,24,21,26,86,11
20,24,22,13,37,7
20,24,23,23,47,14
20,24,24,11,17,8
20,24,25,4,6,3
20,24,26,14,28,8
20,24,27,25,93,9
20,24,28,18,48,8
20,24,29,8,16,4
20,25,0,0,0,0
20,25,1,0,0,0
20,25,2,0,0,0
20,25,3,8,32,2
20,25,4,0,0,0
20,25,5,3,9,1
20,25,6,0,0,0
20,25,7,6,18,3
20,25,8,10,26,5
20,25,9,14,54,5
20,25,10,9,41,3
20,25,11,7,19,4
20,25,12,21,59,9
20,25,13,18,116,6
20,25,14,12,24,7
20,25,15,12,28,7
20,25,16,6,10,4
20,25,17,9,31,4
20,25,18,11,19,7
20,25,19,16,54,8
20,25,20,21,61,11
20,25,21,21,77,8
20,25,22,14,36,7
20,25,23,13,27,7
20,25,24,8,14,5
20,25,25,17,53,6
20,25,26,15,63,5
20,25,27,12,40,5
20,25,28,10,22,5
20,25,29,2,4,1
20,26,0,5,25,1
20,26,1,1,1,1
20,26,2,2,4,1
20,26,3,4,8,2
20,26,4,0,0,0
20,26,5,1,1,1
20,26,6,3,9,1
20,26,7,3,9,1
20,26,8,1,1,1
20,26,9,13,109,2
20,26,10,1,1,1
20,26,11,0,0,0
20,26,12,10,32,5
20,26,13,21,163,6
20,26,14,8,50,2
20,26,15,25,375,4
20,26,16,10,28,5
20,26,17,14,36,7
20,26,18,7,13,5
20,26,19,10,18,7
20,26,20,23,111,7
20,26,21,23,139,5
20,26,22,24,94,8
20,26,23,11,33,4
20,26,24,5,11,3
20,26,25,17,75,6
20,26,26,16,62,6
20,26,27,14,56,5
20,26,28,5,13,2
20,26,29,4,16,1
20,27,0,0,0,0
20,27,1,4,16,1
20,27,2,5,11,3
20,27,3,2,4,1
20,27,4,0,0,0
20,27,5,4,8,2
20,27,6,1,1,1
20,27,7,0,0,0
20,27,8,2,4,1
20,27,9,0,0,0
20,27,10,0,0,0
20,27,11,2,2,2
20,27,12,16,64,6
20,27,13,8,22,4
20,27,14,6,14,3
20,27,15,5,9,3
20,27,16,12,58,4
20,27,17,4,8,2
20,27,18,12,28,6
20,27,19,18,140,3
20,27,20,2,4,1
20,27,21,6,26,2
20,27,22,5,9,3
20,27,23,15,149,3
20,27,24,13,89,2
20,27,25,0,0,0
20,27,26,7,19,4
20,27,27,9,25,4
20,27,28,5,7,4
20,27,29,1,1,1
20,28,0,0,0,0
20,28,1,0,0,0
20,28,2,2,4,1
20,28,3,3,9,1
20,28,4,0,0,0
20,28,5,0,0,0
20,28,6,0,0,0
20,28,7,0,0,0
20,28,8,0,0,0
20,28,9,0,0,0
20,28,10,0,0,0
20,28,11,5,17,2
20,28,12,4,10,2
20,28,13,30,900,1
20,28,14,30,900,1
20,28,15,5,13,2
20,28,16,8,26,3
20,28,17,12,42,4
20,28,18,6,14,3
20,28,19,7,17,3
20,28,20,2,4,1
20,28,21,2,2,2
20,28,22,7,25,2
20,28,23,9,29,3
20,28,24,6,14,3
20,28,25,3,5,2
20,28,26,6,12,4
20,28,27,2,4,1
20,28,28,4,10,2
20,28,29,1,1,1
20,29,0,0,0,0
20,29,1,0,0,0
20,29,2,3,9,1
20,29,3,0,0,0
20,29,4,0,0,0
20,29,5,0,0,0
20,29,6,1,1,1
20,29,7,0,0,0
20,29,8,0,0,0
20,29,9,5,25,1
20,29,10,0,0,0
20,29,11,1,1,1
20,29,12,0,0,0
20,29,13,0,0,0
20,29,14,12,144,1
20,29,15,2,4,1
20,29,16,10,100,1
20,29,17,0,0,0
20,29,18,3,9,1
20,29,19,3,9,1
20,29,20,0,0,0
20,29,21,1,1,1
20,29,22,5,13,2
20,29,23,4,8,2
20,29,24,1,1,1
20,29,25,3,5,2
20,29,26,7,19,3
20,29,27,2,4,1
20,29,28,1,1,1
20,29,29,0,0,0
21,0,0,0,0,0
21,0,1,0,0,0
21,0,2,0,0,0
21,0,3,0,0,0
21,0,4,0,0,0
21,0,5,0,0,0
21,0,6,0,0,0
21,0,7,0,0,0
21,0,8,0,0,0
21,0,9,0,0,0
21,0,10,4,8,2
21,0,11,4,6,3
21,0,12,3,9,1
21,0,13,0,0,0
21,0,14,2,4,1
21,0,15,6,14,3
21,0,16,3,9,1
21,0,17,2,4,1
21,0,18,2,2,2
21,0,19,0,0,0
21,0,20,0,0,0
21,0,21,1,1,1
21,0,22,0,0,0
21,0,23,0,0,0
21,0,24,1,1,1
21,0,25,3,5,2
21,0,26,3,5,2
21,0,27,6,18,2
21,0,28,3,5,2
21,0,29,0,0,0
21,1,0,0,0,0
21,1,1,0,0,0
21,1,2,0,0,0
21,1,3,2,4,1
21,1,4,3,5,2
21,1,5,1,1,1
21,1,6,0,0,0
21,1,7,0,0,0
21,1,8,0,0,0
21,1,9,1,1,1
21,1,10,2,4,1
21,1,11,6,18,3
21,1,12,4,16,1
21,1,13,0,0,0
21,1,14,0,0,0
21,1,15,4,6,3
21,1,16,6,14,3
21,1,17,7,21,3
21,1,18,2,2,2
21,1,19,0,0,0
21,1,20,0,0,0
21,1,21,1,1,1
21,1,22,0,0,0
21,1,23,3,5,2
21,1,24,0,0,0
21,1,25,1,1,1
21,1,26,5,11,3
21,1,27,1,1,1
21,1,28,0,0,0
21,1,29,0,0,0
21,2,0,0,0,0
21,2,1,0,0,0
21,2,2,0,0,0
21,2,3,1,1,1
21,2,4,2,4,1
21,2,5,0,0,0
21,2,6,0,0,0
21,2,7,0,0,0
21,2,8,0,0,0
21,2,9,1,1,1
21,2,10,3,5,2
21,2,11,5,9,3
21,2,12,6,10,4
21,2,13,3,5,2
21,2,14,3,5,2
21,2,15,3,5,2
21,2,16,4,6,3
21,2,17,5,11,3
21,2,18,3,5,2
21,2,19,1,1,1
21,2,20,4,6,3
21,2,21,8,18,4
21,2,22,9,21,4
21,2,23,7,9,6
21,2,24,3,9,1
21,2,25,9,19,5
21,2,26,6,12,4
21,2,27,0,0,0
21,2,28,0,0,0
21,2,29,0,0,0
21,3,0,0,0,0
21,3,1,0,0,0
21,3,2,0,0,0
21,3,3,1,1,1
21,3,4,2,2,2
21,3,5,4,10,2
21,3,6,0,0,0
21,3,7,0,0,0
21,3,8,0,0,0
21,3,9,6,14,3
21,3,10,3,5,2
21,3,11,5,11,3
21,3,12,6,12,4
21,3,13,24,124,7
21,3,14,6,14,3
21,3,15,2,4,1
21,3,16,9,29,3
21,3,17,14,54,5
21,3,18,11,29,5
21,3,19,7,19,4
21,3,20,6,14,3
21,3,21,5,7,4
21,3,22,6,10,4
21,3,23,7,13,4
21,3,24,5,7,4
21,3,25,11,27,5
21,3,26,7,9,6
21,3,27,0,0,0
21,3,28,2,4,1
21,3,29,0,0,0
21,4,0,0,0,0
21,4,1,0,0,0
21,4,2,5,11,3
21,4,3,9,33,3
21,4,4,0,0,0
21,4,5,9,51,3
21,4,6,3,5,2
21,4,7,0,0,0
21,4,8,5,25,1
21,4,9,5,9,3
21,4,10,5,17,2
21,4,11,9,27,4
21,4,12,7,15,4
21,4,13,11,35,5
21,4,14,11,31,7
21,4,15,12,48,5
21,4,16,15,35,7
21,4,17,16,48,7
21,4,18,17,61,7
21,4,19,11,43,5
21,4,20,5,7,4
21,4,21,22,68,10
21,4,22,11,29,6
21,4,23,5,7,4
21,4,24,5,11,3
21,4,25,7,11,5
21,4,26,12,24,7
21,4,27,4,6,3
21,4,28,4,6,3
21,4,29,5,17,2
21,5,0,3,9,1
21,5,1,4,16,1
21,5,2,11,39,4
21,5,3,5,17,2
21,5,4,1,1,1
21,5,5,8,20,4
21,5,6,13,55,4
21,5,7,11,29,5
21,5,8,4,6,3
21,5,9,4,6,3
21,5,10,11,19,8
21,5,11,8,16,5
21,5,12,7,13,4
21,5,13,3,3,3
21,5,14,8,18,4
21,5,15,27,157,8
21,5,16,23,53,13
21,5,17,34,156,10
21,5,18,25,99,12
21,5,19,21,71,8
21,5,20,18,60,8
21,5,21,28,70,13
21,5,22,15,23,11
21,5,23,34,126,12
21,5,24,8,10,7
21,5,25,14,30,9
21,5,26,24,60,12
21,5,27,8,16,5
21,5,28,12,38,5
21,5,29,2,2,2
21,6,0,5,17,2
21,6,1,0,0,0
21,6,2,7,21,3
21,6,3,10,24,6
21,6,4,11,31,5
21,6,5,9,23,4
21,6,6,11,23,6
21,6,7,8,12,6
21,6,8,16,40,8
21,6,9,6,10,4
21,6,10,17,31,11
21,6,11,26,72,13
21,6,12,16,34,10
21,6,13,17,37,11
21,6,14,8,20,4
21,6,15,16,30,10
21,6,16,30,72,17
21,6,17,25,49,15
21,6,18,37,75,21
21,6,19,40,132,17
21,6,20,33,77,19
21,6,21,45,153,17
21,6,22,24,60,11
21,6,23,33,109,15
21,6,24,26,104,9
21,6,25,16,36,9
21,6,26,20,46,11
21,6,27,12,32,8
21,6,28,9,21,6
21,6,29,4,6,3
21,7,0,4,16,1
21,7,1,0,0,0
21,7,2,4,8,2
21,7,3,16,50,8
21,7,4,16,44,8
21,7,5,15,29,9
21,7,6,33,115,12
21,7,7,13,33,9
21,7,8,30,110,12
21,7,9,33,83,18
21,7,10,31,97,13
21,7,11,40,116,20
21,7,12,28,74,13
21,7,13,23,57,10
21,7,14,24,86,9
21,7,15,18,48,9
21,7,16,32,70,19
21,7,17,45,123,21
21,7,18,41,151,16
21,7,19,52,170,23
21,7,20,40,82,24
21,7,21,56,142,28
21,7,22,51,139,24
21,7,23,14,24,9
21,7,24,20,40,13
21,7,25,17,41,11
21,7,26,16,26,12
21,7,27,34,148,15
21,7,28,16,34,10
21,7,29,22,90,10
21,8,0,13,49,5
21,8,1,9,31,4
21,8,2,8,22,3
21,8,3,12,38,6
21,8,4,12,28,6
21,8,5,22,70,10
21,8,6,36,118,14
21,8,7,21,55,10
21,8,8,33,75,17
21,8,9,48,118,25
21,8,10,35,89,18
21,8,11,65,201,30
21,8,12,34,94,18
21,8,13,39,101,20
21,8,14,62,224,26
21,8,15,57,143,29
21,8,16,68,196,31
21,8,17,44,88,25
21,8,18,67,195,31
21,8,19,44,112,24
21,8,20,64,206,29
21,8,21,58,184,26
21,8,22,55,171,28
21,8,23,40,112,20
21,8,24,46,156,20
21,8,25,33,73,20
21,8,26,18,42,10
21,8,27,27,57,15
21,8,28,31,81,16
21,8,29,25,67,13
21,9,0,3,3,3
21,9,1,17,43,8
21,9,2,15,31,9
21,9,3,25,79,9
21,9,4,14,26,9
21,9,5,37,121,15
21,9,6,20,40,12
21,9,7,19,27,15
21,9,8,44,100,24
21,9,9,50,120,27
21,9,10,54,146,26
21,9,11,61,183,26
21,9,12,57,129,34
21,9,13,63,147,35
21,9,14,89,207,47
21,9,15,91,285,42
21,9,16,95,323,45
21,9,17,80,230,42
21,9,18,113,395,48
21,9,19,64,174,32
21,9,20,58,142,32
21,9,21,50,114,30
21,9,22,68,244,30
21,9,23,73,215,38
21,9,24,68,204,36
21,9,25,60,234,26
21,9,26,34,92,18
21,9,27,28,60,18
21,9,28,43,143,18
21,9,29,14,22,10
21,10,0,21,55,11
21,10,1,13,19,10
21,10,2,20,48,11
21,10,3,45,219,19
21,10,4,35,87,17
21,10,5,45,159,17
21,10,6,29,69,16
21,10,7,68,240,27
21,10,8,59,169,35
21,10,9,50,138,26
21,10,10,95,327,42
21,10,11,81,237,39
21,10,12,92,344,45
21,10,13,116,346,54
21,10,14,98,242,54
21,10,15,78,226,47
21,10,16,109,381,48
21,10,17,100,298,53
21,10,18,124,336,61
21,10,19,124,352,62
21,10,20,119,315,61
21,10,21,64,182,35
21,10,22,110,384,43
21,10,23,81,269,41
21,10,24,80,182,45
21,10,25,73,185,39
21,10,26,86,300,40
21,10,27,74,254,30
21,10,28,50,168,23
21,10,29,32,70,19
21,11,0,13,21,9
21,11,1,26,72,13
21,11,2,38,94,19
21,11,3,51,127,26
21,11,4,52,142,26
21,11,5,54,122,29
21,11,6,65,147,35
21,11,7,86,236,43
21,11,8,85,213,41
21,11,9,94,324,43
21,11,10,128,404,59
21,11,11,120,350,60
21,11,12,119,311,64
21,11,13,132,424,62
21,11,14,151,509,67
21,11,15,161,471,78
21,11,16,161,483,78
21,11,17,179,533,83
21,11,18,143,361,79
21,11,19,147,393,79
21,11,20,179,605,78
21,11,21,126,374,61
21,11,22,107,305,57
21,11,23,114,338,61
21,11,24,119,285,66
21,11,25,112,320,57
21,11,26,122,458,52
21,11,27,88,260,47
21,11,28,72,286,31
21,11,29,47,127,24
21,12,0,8,16,5
21,12,1,32,80,15
21,12,2,39,85,24
21,12,3,44,126,20
21,12,4,51,137,29
21,12,5,84,226,44
21,12,6,114,342,53
21,12,7,125,443,53
21,12,8,98,256,51
21,12,9,144,448,66
21,12,10,145,463,67
21,12,11,155,465,74
21,12,12,194,704,86
21,12,13,176,504,82
21,12,14,200,664,94
21,12,15,165,401,88
21,12,16,198,644,94
21,12,17,221,677,105
21,12,18,192,576,102
21,12,19,223,927,95
21,12,20,162,434,78
21,12,21,162,466,84
21,12,22,156,434,80
21,12,23,151,365,84
21,12,24,172,540,84
21,12,25,163,573,81
21,12,26,105,283,53
21,12,27,105,263,56
21,12,28,83,223,46
21,12,29,44,116,29
21,13,0,17,43,10
21,13,1,36,102,17
21,13,2,55,185,24
21,13,3,46,112,24
21,13,4,86,254,41
21,13,5,101,305,49
21,13,6,115,303,59
21,13,7,133,449,64
21,13,8,143,439,70
21,13,9,164,512,72
21,13,10,181,665,78
21,13,11,226,734,96
21,13,12,209,559,109
21,13,13,271,829,129
21,13,14,242,710,117
21,13,15,229,745,108
21,13,16,209,573,107
21,13,17,228,648,110
21,13,18,224,670,118
21,13,19,236,748,105
21,13,20,193,559,96
21,13,21,224,654,109
21,13,22,161,379,95
21,13,23,201,689,89
21,13,24,212,682,98
21,13,25,184,524,94
21,13,26,164,520,75
21,13,27,129,371,65
21,13,28,103,261,51
21,13,29,42,78,28
21,14,0,10,24,6
21,14,1,40,116,19
21,14,2,43,87,28
21,14,3,77,241,35
21,14,4,70,202,33
21,14,5,121,339,55
21,14,6,117,371,60
21,14,7,137,369,70
21,14,8,137,387,70
21,14,9,146,376,79
21,14,10,187,575,90
21,14,11,257,855,116
21,14,12,253,835,113
21,14,13,266,838,119
21,14,14,226,650,109
21,14,15,259,825,123
21,14,16,227,621,117
21,14,17,266,782,127
21,14,18,239,689,125
21,14,19,282,910,127
21,14,20,204,522,110
21,14,21,251,965,112
21,14,22,187,559,98
21,14,23,190,554,93
21,14,24,175,475,91
21,14,25,188,590,96
21,14,26,184,564,93
21,14,27,152,400,78
21,14,28,98,244,55
21,14,29,77,171,46
21,15,0,6,8,5
21,15,1,30,114,12
21,15,2,67,213,31
21,15,3,82,252,38
21,15,4,91,241,44
21,15,5,138,476,55
21,15,6,136,374,64
21,15,7,128,394,66
21,15,8,169,501,77
21,15,9,182,556,85
21,15,10,209,613,99
21,15,11,211,727,96
21,15,12,246,744,114
21,15,13,223,723,107
21,15,14,251,749,119
21,15,15,211,615,103
21,15,16,224,666,105
21,15,17,219,765,97
21,15,18,245,895,106
21,15,19,249,747,117
21,15,20,260,856,115
21,15,21,254,1002,115
21,15,22,213,641,109
21,15,23,187,435,109
21,15,24,182,578,93
21,15,25,193,563,93
21,15,26,170,458,87
21,15,27,174,486,88
21,15,28,134,416,65
21,15,29,83,179,50
21,16,0,9,19,5
21,16,1,28,100,12
21,16,2,49,145,23
21,16,3,82,236,39
21,16,4,115,377,57
21,16,5,124,366,58
21,16,6,122,388,53
21,16,7,122,344,63
21,16,8,166,504,76
21,16,9,197,601,95
21,16,10,196,508,100
21,16,11,218,716,104
21,16,12,276,918,116
21,16,13,190,526,97
21,16,14,217,681,102
21,16,15,178,408,104
21,16,16,193,563,99
21,16,17,209,561,109
21,16,18,213,615,99
21,16,19,196,706,93
21,16,20,287,1023,124
21,16,21,234,688,118
21,16,22,188,554,97
21,16,23,212,766,93
21,16,24,169,559,76
21,16,25,201,1171,87
21,16,26,171,513,78
21,16,27,167,481,81
21,16,28,125,473,53
21,16,29,91,287,44
21,17,0,22,72,8
21,17,1,31,83,16
21,17,2,17,25,14
21,17,3,69,191,35
21,17,4,103,401,43
21,17,5,87,347,39
21,17,6,75,167,45
21,17,7,96,236,51
21,17,8,153,363,81
21,17,9,214,734,93
21,17,10,132,436,62
21,17,11,152,526,68
21,17,12,192,632,86
21,17,13,195,595,87
21,17,14,177,559,81
21,17,15,190,574,90
21,17,16,190,548,89
21,17,17,174,462,87
21,17,18,172,466,91
21,17,19,191,609,86
21,17,20,199,719,96
21,17,21,218,648,107
21,17,22,162,506,73
21,17,23,147,499,68
21,17,24,167,1153,74
21,17,25,153,1189,61
21,17,26,103,293,61
21,17,27,120,372,56
21,17,28,108,436,45
21,17,29,73,205,37
21,18,0,16,42,8
21,18,1,18,40,10
21,18,2,11,15,9
21,18,3,43,127,20
21,18,4,36,134,16
21,18,5,75,253,30
21,18,6,71,189,39
21,18,7,76,214,38
21,18,8,110,328,52
21,18,9,136,352,69
21,18,10,88,208,48
21,18,11,119,479,50
21,18,12,122,308,63
21,18,13,154,438,76
21,18,14,167,507,78
21,18,15,194,558,97
21,18,16,167,675,65
21,18,17,144,376,74
21,18,18,131,369,66
21,18,19,163,635,76
21,18,20,127,343,74
21,18,21,146,400,74
21,18,22,146,424,74
21,18,23,146,474,77
21,18,24,103,287,59
21,18,25,78,248,39
21,18,26,100,300,49
21,18,27,111,331,52
21,18,28,86,294,41
21,18,29,50,154,27
21,19,0,5,25,1
21,19,1,7,17,3
21,19,2,23,67,10
21,19,3,33,125,15
21,19,4,26,70,13
21,19,5,42,122,22
21,19,6,50,172,24
21,19,7,59,201,25
21,19,8,66,194,31
21,19,9,76,252,35
21,19,10,88,268,42
21,19,11,94,298,44
21,19,12,123,365,54
21,19,13,124,432,49
21,19,14,140,502,62
21,19,15,105,323,48
21,19,16,86,262,40
21,19,17,95,241,53
21,19,18,80,220,44
21,19,19,104,284,50
21,19,20,107,307,50
21,19,21,109,275,56
21,19,22,131,449,60
21,19,23,131,415,59
21,19,24,86,192,49
21,19,25,77,229,36
21,19,26,65,217,37
21,19,27,66,218,34
21,19,28,47,99,28
21,19,29,43,97,26
21,20,0,4,6,3
21,20,1,6,10,4
21,20,2,14,24,9
21,20,3,33,149,11
21,20,4,30,58,18
21,20,5,31,127,13
21,20,6,37,105,20
21,20,7,39,81,23
21,20,8,43,135,19
21,20,9,73,263,30
21,20,10,42,90,23
21,20,11,59,175,30
21,20,12,58,180,28
21,20,13,40,84,23
21,20,14,59,189,29
21,20,15,74,188,39
21,20,16,70,252,32
21,20,17,79,251,34
21,20,18,81,199,42
21,20,19,90,332,37
21,20,20,75,177,44
21,20,21,87,219,46
21,20,22,86,238,42
21,20,23,86,270,40
21,20,24,91,275,42
21,20,25,71,151,40
21,20,26,49,121,27
21,20,27,47,95,29
21,20,28,48,124,25
21,20,29,47,119,24
21,21,0,5,9,3
21,21,1,10,42,3
21,21,2,18,68,5
21,21,3,19,61,8
21,21,4,11,31,5
21,21,5,32,208,9
21,21,6,22,68,14
21,21,7,32,116,14
21,21,8,43,121,19
21,21,9,31,67,18
21,21,10,37,137,16
21,21,11,39,93,21
21,21,12,42,126,19
21,21,13,70,620,24
21,21,14,49,125,25
21,21,15,39,109,23
21,21,16,49,137,25
21,21,17,34,82,21
21,21,18,50,126,26
21,21,19,62,214,26
21,21,20,54,154,29
21,21,21,54,176,24
21,21,22,44,98,25
21,21,23,53,155,24
21,21,24,34,88,18
21,21,25,34,78,20
21,21,26,42,114,22
21,21,27,43,119,26
21,21,28,36,96,20
21,21,29,37,157,15
21,22,0,6,18,2
21,22,1,7,21,3
21,22,2,2,2,2
21,22,3,2,4,1
21,22,4,10,36,3
21,22,5,19,59,7
21,22,6,11,21,6
21,22,7,9,13,7
21,22,8,4,4,4
21,22,9,22,84,10
21,22,10,25,85,11
21,22,11,36,100,18
21,22,12,55,785,18
21,22,13,81,739,26
21,22,14,38,150,14
21,22,15,36,88,20
21,22,16,37,151,16
21,22,17,39,123,16
21,22,18,42,154,16
21,22,19,41,117,19
21,22,20,49,131,25
21,22,21,51,153,22
21,22,22,37,85,20
21,22,23,44,162,20
21,22,24,34,110,16
21,22,25,17,33,10
21,22,26,26,54,15
21,22,27,47,181,19
21,22,28,20,30,15
21,22,29,18,36,11
21,23,0,2,4,1
21,23,1,0,0,0
21,23,2,5,13,2
21,23,3,0,0,0
21,23,4,6,26,2
21,23,5,12,26,8
21,23,6,5,5,5
21,23,7,11,27,6
21,23,8,8,14,5
21,23,9,22,68,10
21,23,10,19,37,12
21,23,11,18,42,10
21,23,12,20,44,12
21,23,13,35,165,13
21,23,14,16,36,9
21,23,15,20,52,10
21,23,16,20,84,8
21,23,17,12,54,6
21,23,18,22,54,10
21,23,19,23,43,16
21,23,20,22,50,12
21,23,21,38,120,18
21,23,22,24,54,16
21,23,23,46,142,22
21,23,24,30,92,15
21,23,25,15,33,8
21,23,26,22,74,10
21,23,27,39,123,17
21,23,28,27,61,16
21,23,29,11,33,6
21,24,0,0,0,0
21,24,1,3,9,1
21,24,2,1,1,1
21,24,3,3,5,2
21,24,4,0,0,0
21,24,5,12,62,3
21,24,6,13,49,5
21,24,7,15,51,7
21,24,8,8,14,5
21,24,9,6,8,5
21,24,10,14,36,6
21,24,11,6,12,4
21,24,12,10,28,5
21,24,13,13,29,7
21,24,14,20,84,6
21,24,15,3,5,2
21,24,16,3,5,2
21,24,17,6,18,3
21,24,18,12,38,5
21,24,19,23,57,11
21,24,20,19,31,13
21,24,21,37,181,15
21,24,22,25,101,9
21,24,23,23,81,11
21,24,24,14,24,10
21,24,25,18,50,8
21,24,26,8,12,6
21,24,27,23,59,12
21,24,28,17,35,11
21,24,29,12,32,5
21,25,0,0,0,0
21,25,1,0,0,0
21,25,2,0,0,0
21,25,3,1,1,1
21,25,4,2,4,1
21,25,5,4,10,2
21,25,6,3,5,2
21,25,7,4,6,3
21,25,8,4,8,2
21,25,9,7,37,2
21,25,10,14,42,5
21,25,11,8,22,4
21,25,12,5,9,3
21,25,13,5,17,2
21,25,14,9,29,3
21,25,15,5,13,2
21,25,16,9,15,6
21,25,17,11,61,2
21,25,18,9,19,5
21,25,19,10,18,7
21,25,20,17,35,11
21,25,21,26,84,10
21,25,22,10,22,5
21,25,23,11,27,5
21,25,24,3,3,3
21,25,25,12,40,5
21,25,26,6,26,2
21,25,27,1,1,1
21,25,28,11,39,4
21,25,29,4,8,2
21,26,0,1,1,1
21,26,1,0,0,0
21,26,2,0,0,0
21,26,3,0,0,0
21,26,4,0,0,0
21,26,5,0,0,0
21,26,6,0,0,0
21,26,7,5,25,1
21,26,8,2,4,1
21,26,9,1,1,1
21,26,10,1,1,1
21,26,11,5,17,2
21,26,12,4,6,3
21,26,13,3,5,2
21,26,14,2,2,2
21,26,15,0,0,0
21,26,16,4,4,4
21,26,17,6,10,4
21,26,18,9,21,4
21,26,19,20,54,9
21,26,20,14,28,8
21,26,21,7,9,6
21,26,22,9,21,4
21,26,23,8,16,5
21,26,24,5,9,3
21,26,25,3,5,2
21,26,26,5,17,2
21,26,27,3,5,2
21,26,28,3,9,1
21,26,29,0,0,0
21,27,0,0,0,0
21,27,1,0,0,0
21,27,2,1,1,1
21,27,3,2,4,1
21,27,4,0,0,0
21,27,5,0,0,0
21,27,6,1,1,1
21,27,7,3,9,1
21,27,8,1,1,1
21,27,9,1,1,1
21,27,10,0,0,0
21,27,11,3,5,2
21,27,12,1,1,1
21,27,13,1,1,1
21,27,14,4,8,2
21,27,15,4,6,3
21,27,16,12,86,3
21,27,17,1,1,1
21,27,18,11,43,4
21,27,19,13,55,4
21,27,20,8,32,2
21,27,21,6,12,3
21,27,22,3,5,2
21,27,23,6,18,2
21,27,24,4,4,4
21,27,25,5,17,2
21,27,26,4,16,1
21,27,27,0,0,0
21,27,28,3,5,2
21,27,29,1,1,1
21,28,0,0,0,0
21,28,1,0,0,0
21,28,2,0,0,0
21,28,3,0,0,0
21,28,4,0,0,0
21,28,5,0,0,0
21,28,6,0,0,0
21,28,7,2,4,1
21,28,8,0,0,0
21,28,9,0,0,0
21,28,10,0,0,0
21,28,11,9,45,2
21,28,12,4,16,1
21,28,13,1,1,1
21,28,14,2,4,1
21,28,15,11,25,5
21,28,16,11,39,4
21,28,17,6,12,3
21,28,18,6,10,4
21,28,19,2,4,1
21,28,20,6,20,2
21,28,21,6,36,1
21,28,22,4,16,1
21,28,23,2,2,2
21,28,24,3,3,3
21,28,25,5,13,2
21,28,26,1,1,1
21,28,27,1,1,1
21,28,28,5,13,2
21,28,29,1,1,1
21,29,0,0,0,0
21,29,1,2,4,1
21,29,2,1,1,1
21,29,3,0,0,0
21,29,4,0,0,0
21,29,5,0,0,0
21,29,6,0,0,0
21,29,7,0,0,0
21,29,8,0,0,0
21,29,9,0,0,0
21,29,10,0,0,0
21,29,11,0,0,0
21,29,12,2,4,1
21,29,13,0,0,0
21,29,14,3,5,2
21,29,15,4,8,2
21,29,16,10,44,3
21,29,17,1,1,1
21,29,18,0,0,0
21,29,19,2,4,1
21,29,20,0,0,0
21,29,21,0,0,0
21,29,22,0,0,0
21,29,23,0,0,0
21,29,24,1,1,1
21,29,25,1,1,1
21,29,26,0,0,0
21,29,27,2,4,1
21,29,28,0,0,0
21,29,29,1,1,1
22,0,0,0,0,0
22,0,1,0,0,0
22,0,2,0,0,0
22,0,3,0,0,0
22,0,4,0,0,0
22,0,5,2,4,1
22,0,6,2,4,1
22,0,7,0,0,0
22,0,8,0,0,0
22,0,9,2,4,1
22,0,10,2,2,2
